年,週,分區,區累積雨量,區平均雨量,區雨量標準差,區雨量最大值,區雨量最小值,區雨量全距,日溫度標準差,日最高溫度,日最低溫度,日溫差,週溫度標準差,區週平均溫度,區週均溫1-5,區週均溫6-9,區週均溫10-13,區週均溫14-17,區週均溫18-24,區週溫度標準差,平均RH,平均風速,最大風速
2013,49,中區,0.2,0.008333333333333333,0.0408248290463863,0.2,0.0,0.2,3.66383329637571,28.0,8.4,15.9,3.6159852944727757,18.644775132275132,14.906428571428568,14.99801587301587,22.13045634920635,23.479166666666664,18.64455782312925,3.597083462776774,62.25490040883628,1.9682154430731054,9.5
2013,49,北區,0.0,0.0,0.0,0.0,0.0,0.0,2.8336474581138753,28.0,8.4,14.0,2.762137296652956,18.499801587301587,15.618571428571425,15.86547619047619,21.50892857142857,22.00297619047619,18.341836734693878,2.746078618699438,64.09920634920634,2.773014677758653,10.0
2013,49,南區,0.0,0.0,0.0,0.0,0.0,0.0,3.5008676588226386,29.0,11.0,17.0,3.46064864275518,19.65813492063492,16.145714285714284,16.135714285714286,22.899404761904762,24.417261904761908,19.608163265306125,3.4459566068287106,65.87020257378315,1.7954661937238665,7.1
2013,49,台北區,138.6,5.7749999999999995,6.5626909910095765,23.0,0.0,23.0,2.0305819809697754,27.0,8.2,12.0,1.9271430383004506,18.41376606198035,16.376507936507938,16.592573696145124,20.551303854875282,20.811791383219955,18.3178814382896,1.9079157557069975,68.46215986394559,2.2204510415815153,8.8
2013,49,東區,18.6,0.775,2.17040368915855,9.8,0.0,9.8,2.518092661127164,26.0,11.0,12.0,2.4424781347979407,19.267857142857142,16.81904761904762,16.714285714285715,21.773809523809522,22.309523809523807,19.30612244897959,2.433248145891692,68.79761904761905,1.9370238095238097,5.8
2013,49,高屏區,2.6,0.10833333333333334,0.28880061824976977,1.4,0.0,1.4,2.771626960973988,29.0,12.0,15.0,2.7265410932425147,20.681919642857142,17.746428571428574,18.025297619047617,23.476934523809526,24.09040178571429,20.751913265306122,2.7041813387255216,61.99548544079794,1.9610369481427394,15.0
2013,50,中區,115.4,4.808333333333334,4.590909417028648,15.999999999999998,0.0,15.999999999999998,1.3943057977655922,27.0,14.0,10.0,1.1552863078031377,18.96800595238095,17.937698412698413,17.948412698412696,19.94345238095238,20.729166666666664,18.722789115646258,1.1379540497120384,76.19186866513674,2.80062054256515,12.0
2013,50,北區,477.6000000000001,19.900000000000002,22.825538709772097,67.8,0.0,67.8,1.0172279285013752,25.0,12.0,7.0,0.5575696491075401,17.792989417989418,17.43333333333333,17.184027777777782,18.08730158730159,18.638392857142858,17.746598639455787,0.5253335248139631,78.14454245553644,3.6474594807802636,11.0
2013,50,南區,25.2,1.05,0.8752639353484977,3.2,0.0,3.2,1.7897608136976213,30.0,15.0,10.0,1.6384287497795202,20.195039682539683,18.79047619047619,18.74583333333333,21.603571428571428,22.704166666666666,19.787755102040816,1.629274864829586,74.99825589656153,2.8457294584500463,8.2
2013,50,台北區,1773.7999999999997,73.90833333333332,60.53583858858476,219.19999999999996,25.199999999999996,193.99999999999997,0.9324230258712168,26.0,6.6,9.0,0.43437566166866465,17.615145502645504,17.38589569160998,17.138945578231294,17.751473922902495,18.261961451247164,17.603498542274053,0.38525361299112687,78.45651698181031,2.4321059225561537,9.3
2013,50,東區,97.19999999999999,4.05,2.1093992550940435,8.600000000000001,1.0,7.600000000000001,1.3876531999764758,27.0,14.0,10.0,1.0770814350305746,19.279761904761905,18.219047619047622,18.25,20.357142857142858,20.714285714285715,19.190476190476186,1.069258211261615,83.17261904761905,1.9147321428571429,6.4
2013,50,高屏區,58.8,2.4499999999999997,3.5343039410647874,12.800000000000002,0.0,12.800000000000002,1.8884160895212738,30.0,16.0,12.0,1.7402049476156143,21.57638888888889,19.917857142857144,19.948660714285715,23.10974702380953,24.043154761904763,21.405399659863946,1.7207188363290091,72.82288053069303,2.4423346226714915,14.0
2013,51,中區,679.6,28.316666666666666,30.736462791406822,118.59999999999998,1.0,117.59999999999998,1.342022839883238,28.0,11.0,10.0,1.1153057861902986,15.60863095238095,14.84047619047619,14.848214285714286,17.014880952380953,16.99702380952381,14.994897959183675,1.0987449062333237,80.05704365079366,3.8667162698412696,15.0
2013,51,北區,1326.6,55.275,34.91001164484879,132.79999999999998,18.599999999999998,114.19999999999999,1.0068022946260553,25.0,9.4,10.0,0.5721160454720468,14.197354497354498,14.123809523809523,14.015773809523811,14.997519841269842,14.629464285714285,13.649489795918367,0.5414147249605051,83.83334147724894,4.242608557429772,11.0
2013,51,南區,347.4,14.475,16.96787886105621,52.199999999999996,0.2,51.99999999999999,1.5486482962204182,29.0,12.0,11.0,1.3732063791258833,16.73472222222222,15.722857142857142,15.7,18.242857142857144,18.61547619047619,16.11224489795918,1.3559851072540139,79.62159247757074,3.733158364795193,10.0
2013,51,台北區,2369.8,98.74166666666667,46.90209893019683,276.59999999999997,38.4,238.19999999999996,0.8555400327562636,25.0,6.0,8.0,0.5054794662270112,14.467318594104308,14.304625850340136,14.134467120181405,14.947448979591837,15.0484693877551,14.167282150955618,0.44531359899499895,83.90062122573141,2.4116197232134855,13.0
2013,51,東區,89.6,3.733333333333333,4.666128333338937,16.4,0.0,16.4,1.0569383847222407,26.0,13.0,6.0,0.8377339722142855,17.82936507936508,17.20952380952381,17.023809523809526,18.595238095238095,19.011904761904763,17.61904761904762,0.8256124632052955,82.5436507936508,1.9106448412698411,4.4
2013,51,高屏區,557.6,23.233333333333334,36.39367678793842,112.80000000000001,0.0,112.80000000000001,1.7862774296458457,29.0,13.0,10.0,1.6041782089195962,17.90858134920635,16.435000000000002,16.420535714285716,19.404017857142858,20.06473214285714,17.72482993197279,1.5868553399742416,77.96159641784642,2.9046317665067662,14.0
2013,52,中區,41.0,1.7083333333333333,2.1508171686021162,8.8,0.0,8.8,1.673828985389463,23.0,7.7,10.0,1.383354117241416,14.66276455026455,13.630476190476191,13.400595238095239,16.227182539682538,16.480654761904763,14.18860544217687,1.362219173978844,74.1588257793077,3.9522906521556607,15.0
2013,52,北區,447.8,18.658333333333335,18.59158099941936,67.19999999999999,3.2,63.999999999999986,1.0088751542236325,20.0,6.2,7.800000000000001,0.6015731777823187,13.022567791005292,12.623015873015873,12.29404761904762,13.790019841269839,13.559474206349206,12.97891156462585,0.575170348265931,79.58689840123604,4.408785820250071,11.0
2013,52,南區,6.6,0.27499999999999997,0.6037923628129992,2.4000000000000004,0.0,2.4000000000000004,2.0683739431529067,25.0,7.1,11.0,1.818425458654053,15.531349206349207,14.149428571428572,13.916071428571428,17.47142857142857,18.08452380952381,14.873877551020408,1.8044939064015966,74.12177363699102,3.7375407481833314,11.0
2013,52,台北區,1743.6,72.64999999999999,33.78290022816405,156.0,28.400000000000006,127.6,0.8918972584972137,19.0,2.7,7.5,0.47320474426268494,13.250434618291761,12.881496598639455,12.766326530612245,13.801190476190474,13.640873015873014,13.252769679300295,0.41667120067158725,79.40267876557016,2.3630823353078774,12.0
2013,52,東區,1.0,0.041666666666666664,0.10179547554081031,0.4,0.0,0.4,1.5557034382816368,23.0,8.5,9.5,1.1617914559131712,16.84801587301587,15.852380952380951,15.81190476190476,18.166666666666668,18.357142857142858,16.535374149659866,1.1514796508445613,74.29563492063492,2.284722222222222,5.6
2013,52,高屏區,12.0,0.5,0.8235659473079355,3.0,0.0,3.0,2.4069666698699224,26.0,6.3,15.7,2.17594329988416,17.10387524801587,15.232113095238095,15.02403273809524,18.881324404761905,20.316815476190477,16.77767857142857,2.1443884233036044,71.14232126030673,2.873340157557474,17.0
2014,1,中區,14.8,0.6166666666666667,1.6332593890390033,6.4,0.0,6.4,3.04787815416616,26.0,8.3,14.0,2.885522540302858,17.221435335497834,14.602694805194806,14.311363636363636,19.838825757575755,21.34375,16.90360235003092,2.866932998962047,67.09430512016719,2.0926245210727967,9.2
2014,1,北區,1.8,0.075,0.1293797914466653,0.4,0.0,0.4,2.433760332823142,25.0,6.8,13.2,2.2153830972323028,16.440593998015874,14.386488095238096,14.170647321428572,18.722098214285715,19.395833333333336,16.2125,2.196182082499974,67.17268638406743,2.628801451489984,10.0
2014,1,南區,0.2,0.008333333333333333,0.0408248290463863,0.2,0.0,0.2,3.1090142216241365,28.0,9.6,17.0,2.9780501183294845,18.085684974747476,15.370454545454544,15.083238636363635,20.826704545454547,22.391098484848484,17.714285714285715,2.963333422211166,69.86705407062423,2.6458055773249742,12.0
2014,1,台北區,1.6,0.06666666666666667,0.11293194051465599,0.4,0.0,0.4,2.1935103181455595,26.0,5.7,13.0,1.9491524657848072,16.65762825963719,14.901904761904763,14.56517857142857,18.682908163265306,19.242176870748303,16.473214285714285,1.924087760267922,65.57517658136108,1.9345712428836992,11.0
2014,1,東區,0.4,0.016666666666666666,0.08164965809277261,0.4,0.0,0.4,1.9081517420944525,26.0,9.4,12.6,1.563185253268145,18.18142361111111,16.80833333333333,16.442708333333332,19.876488095238095,20.133928571428573,18.071428571428573,1.5523963827996852,70.9423309178744,1.8856431159420293,4.7
2014,1,高屏區,0.2,0.008333333333333333,0.0408248290463863,0.2,0.0,0.2,2.8807124198066956,30.0,12.0,14.0,2.755320806454285,19.746558779761905,17.096205357142857,16.87109375,22.310546875,23.488002232142858,19.6796875,2.734846282523283,66.1401111922357,2.0982752337598427,12.0
2014,2,中區,0.2,0.008333333333333333,0.0408248290463863,0.2,0.0,0.2,2.56499143623379,25.0,11.0,14.0,2.417714471146106,16.700847763347763,14.454545454545457,14.478896103896105,19.16233766233766,20.039502164502164,16.260667903525043,2.388500089438358,72.67397214627478,2.393815001518949,11.0
2014,2,北區,56.39999999999999,2.3499999999999996,3.9686817436787116,15.6,0.0,15.6,2.026094080899769,27.0,9.8,13.0,1.6337284283956635,15.934160052910052,14.425396825396826,14.535218253968253,18.033234126984127,17.883928571428573,15.497619047619049,1.618283122209542,75.87004565882579,3.0645510613884106,12.0
2014,2,南區,0.0,0.0,0.0,0.0,0.0,0.0,2.7388342974506354,27.0,11.0,14.0,2.6318506370065675,17.734992784992784,15.280519480519478,15.345021645021644,20.36147186147186,21.512445887445885,17.194495980210267,2.6147276848789556,74.52058238901645,2.870073621553885,13.0
2014,2,台北區,306.0,12.75,12.837343623364914,61.2,2.2,59.0,1.7648925750896223,30.0,6.1,13.0,1.4134564168144177,16.308975812547242,15.005034013605442,15.0718820861678,18.010714285714286,18.05,15.979980563654035,1.3853660456067123,74.10042704342273,2.2549787140340576,12.0
2014,2,東區,20.2,0.8416666666666667,1.4625518695124944,6.8,0.0,6.8,2.2116734066647905,29.0,11.0,12.0,2.0516661228902593,18.634920634920636,16.819047619047616,16.357142857142858,20.654761904761905,21.321428571428573,18.544217687074827,2.0454110424984644,73.57539682539682,1.9402777777777775,7.7
2014,2,高屏區,7.8,0.325,0.46368092477478523,1.4,0.0,1.4,2.7377572458870114,28.0,12.0,13.0,2.645514535819078,19.423797123015873,16.808928571428574,16.941964285714285,21.93266369047619,23.098214285714285,19.17644557823129,2.630446223958011,69.01528762785931,2.3296125508811856,13.0
2014,3,中區,0.4,0.016666666666666666,0.0816496580927726,0.4,0.0,0.4,2.6805504529368087,22.0,7.2,13.8,2.4473500908135195,15.198340548340548,13.103073593073594,12.756655844155844,17.649350649350648,18.62987012987013,14.728756957328386,2.429090886807046,64.88818941292625,3.245936669324827,12.0
2014,3,北區,141.8,5.908333333333334,6.630359467379326,19.2,0.0,19.2,1.8634990388051798,22.0,8.0,11.9,1.4959530471320972,14.526603835978838,13.20468253968254,12.989880952380952,16.213789682539684,16.463789682539684,14.277891156462585,1.4833137143116413,66.49744095429337,4.3967082616179,12.0
2014,3,南區,0.2,0.008333333333333333,0.0408248290463863,0.2,0.0,0.2,2.673970683707576,24.0,6.7,13.3,2.493791196430319,15.905726911976913,13.712727272727273,13.486201298701296,18.391233766233764,19.445887445887447,15.411502782931352,2.480836207802965,68.60326587609482,3.843811992101466,15.0
2014,3,台北區,420.99999999999994,17.541666666666664,12.05602561473674,46.199999999999996,2.2,43.99999999999999,1.3136656598518837,21.0,4.9,9.0,0.9933649645834828,14.477243953136808,13.641723356009072,13.39750566893424,15.476643990929702,15.775226757369614,14.37824748947198,0.9698250396023248,66.32457458892863,2.650175378447275,13.0
2014,3,東區,1.6,0.06666666666666667,0.2548088229082424,1.2,0.0,1.2,1.8834347160488403,25.0,9.3,10.7,1.7373661822501532,17.223412698412698,15.676190476190476,15.45952380952381,19.142857142857142,19.404761904761905,16.993197278911566,1.7245739795545605,63.267857142857146,2.5123015873015873,6.0
2014,3,高屏區,4.199999999999999,0.17499999999999996,0.5118168830149417,2.4,0.0,2.4,2.8744119342429175,26.0,8.6,14.0,2.7453878003800254,17.26543898809524,14.712857142857143,14.49561011904762,19.847470238095237,21.067559523809525,17.0233843537415,2.723584643598635,66.76623246641883,2.726648754713548,16.0
2014,4,中區,9.4,0.39166666666666666,1.918766965180156,9.4,0.0,9.4,3.2872621698148716,25.0,6.0,15.6,3.106550681449828,14.483540764790765,11.417489177489177,11.360227272727272,17.3474025974026,18.795454545454547,14.357884972170686,3.0842615264468423,59.820972886762355,2.629507006151743,12.0
2014,4,北區,1.0,0.041666666666666664,0.08297022339981071,0.2,0.0,0.2,2.4804267812756384,26.0,4.2,14.0,2.098924569209924,14.281622023809524,12.227380952380951,12.296279761904762,16.673214285714288,16.92589285714286,14.005782312925172,2.081581589450887,60.60567866704915,3.4213502820807036,11.0
2014,4,南區,0.0,0.0,0.0,0.0,0.0,0.0,3.2390038592122,26.0,6.7,17.7,3.0730713902234914,15.447637085137083,12.453246753246754,12.41168831168831,18.353896103896105,19.793290043290042,15.177365491651205,3.0619257549695638,63.48132404875826,3.2361020217928114,16.0
2014,4,台北區,47.0,1.9583333333333333,4.350304004036526,19.0,0.0,19.0,2.246424137755861,26.0,2.6,14.1,1.820305588761619,14.657827853363566,12.8875283446712,12.759382086167797,16.50606575963719,17.0015306122449,14.611758989310008,1.791511137518519,60.07279772482131,2.334521673501937,13.0
2014,4,東區,2.4000000000000004,0.10000000000000002,0.4086031347641993,2.0,0.0,2.0,2.4228090567173317,24.0,7.5,13.8,2.0989975350555636,16.461904761904762,14.435238095238095,14.227380952380951,18.53571428571429,19.178571428571427,16.448979591836736,2.0831452476798096,61.740873015873014,2.165456349206349,6.1
2014,4,高屏區,1.2000000000000002,0.05000000000000001,0.13513278493843525,0.4,0.0,0.4,3.328883591797544,27.0,8.2,16.0,3.1735150405610826,17.163851686507936,14.086607142857142,14.004687500000003,19.963541666666664,21.643229166666668,17.00765306122449,3.1553832984781316,58.203478620666125,2.4626967492148113,13.0
2014,5,中區,3.5999999999999996,0.15,0.28437574653509273,1.0,0.0,1.0,3.1904585794205627,29.0,10.0,15.0,3.146072415268342,18.247077922077924,14.901731601731603,14.634740259740258,21.34318181818182,22.835714285714285,18.309523809523807,3.3576727072793755,67.38685776942356,1.6715199360319222,7.5
2014,5,北區,0.0,0.0,0.0,0.0,0.0,0.0,2.910811634420994,27.0,9.9,13.0,2.8332319105675694,17.865277777777777,15.09047619047619,14.900000000000002,20.729166666666668,21.619047619047617,17.760204081632654,2.8113590977793987,70.70247078870496,1.9523158108624976,11.0
2014,5,南區,37.2,1.55,5.5448370031322245,27.4,0.0,27.4,3.271313260908923,31.0,10.0,15.0,3.1845675145024854,18.986562049062048,15.812987012987012,15.68235930735931,21.983766233766232,23.370129870129873,18.923933209647494,3.17045875443351,74.70327808156755,2.0082777967646392,11.0
2014,5,台北區,0.0,0.0,0.0,0.0,0.0,0.0,2.8267935905752686,27.0,7.9,14.0,2.7064389164167886,18.799697656840515,16.0847619047619,16.009183673469387,21.386337868480727,22.37358276643991,18.813216715257532,2.6768964485693996,67.12658338639869,1.820770676691729,7.8
2014,5,東區,10.400000000000002,0.4333333333333334,0.9612793407821125,4.2,0.0,4.2,2.582642584567591,26.0,12.0,13.0,2.5138228322870617,20.001984126984127,17.485714285714288,17.071428571428573,22.464285714285715,23.047619047619047,20.3265306122449,2.504554824063343,71.70039682539682,1.7527777777777775,4.6
2014,5,高屏區,0.8,0.03333333333333333,0.09630868246861536,0.4,0.0,0.4,2.860652307079362,30.0,12.0,14.0,2.800465564654108,20.927145337301585,17.99583333333333,17.93638392857143,23.58519345238095,24.55357142857143,21.138818027210878,2.780309875979604,67.15043838481338,1.897842932217932,10.0
2014,6,中區,256.0,10.666666666666666,11.582695738890415,36.8,0.0,36.8,1.8223786938971227,29.0,11.0,9.0,1.4465846226514516,18.840476190476192,18.091428571428573,17.40714285714286,20.05357142857143,21.025,18.253061224489795,1.4236353646852031,80.38320944406472,2.403861139591403,9.7
2014,6,北區,1279.2,53.300000000000004,21.73196403617412,103.0,22.4,80.6,1.3051527603505961,26.0,9.0,10.0,0.8129141767631719,16.355026455026454,15.983730158730157,15.555059523809526,17.065972222222225,17.526785714285715,16.0015306122449,0.7870248745901975,86.10233879769952,3.383684738955823,13.0
2014,6,南區,26.8,1.1166666666666667,2.240276897999474,10.600000000000001,0.0,10.600000000000001,1.9689690637657216,31.0,13.0,10.0,1.7235406778133286,20.101461038961038,18.994805194805192,18.51136363636364,21.57142857142857,22.73051948051948,19.458256029684602,1.7006076291131147,80.95298615857826,2.93752207222602,13.0
2014,6,台北區,2692.3999999999996,112.18333333333332,28.887964496544637,159.6,45.99999999999999,113.6,1.2331161668567716,27.0,5.7,9.0,0.6622878301117043,16.22828798185941,16.074784580498868,15.621853741496599,16.896598639455785,16.98894557823129,15.867913832199548,0.6196019369119682,85.98270651300464,2.334823268750216,13.0
2014,6,東區,57.4,2.3916666666666666,2.386541369879208,8.8,0.0,8.8,1.4718461780246226,26.0,15.0,8.0,0.8894065353823021,19.845238095238095,19.2,19.011904761904763,20.88095238095238,20.928571428571427,19.571428571428573,0.8762816137676466,86.04920634920636,1.810674603174603,6.2
2014,6,高屏區,11.4,0.47500000000000003,0.6428536921922572,2.4,0.0,2.4,2.117327402871227,31.0,14.0,11.0,1.9620650270321696,22.503472222222218,20.935714285714283,20.533482142857142,24.58705357142857,25.10119047619048,22.073979591836736,1.9293081299761907,74.76540934197185,2.454739114114114,17.0
2014,7,中區,100.0,4.166666666666667,6.108487798825975,21.400000000000002,0.0,21.400000000000002,1.5535542944483347,25.0,6.7,11.0,1.2676108159986308,13.287085137085137,12.083376623376623,12.077922077922077,14.276298701298701,15.177272727272726,13.192455163883734,1.2531208145132384,78.80112924356347,3.0940682672590563,12.0
2014,7,北區,367.0,15.291666666666666,13.986077445761575,63.6,3.8000000000000007,59.8,1.2101127267453144,22.0,4.7,10.0,0.6144617409985916,11.556795634920638,10.988809523809525,10.766964285714288,11.809523809523808,12.320833333333333,11.832823129251702,0.5950250632415979,85.59406076687704,3.5865276582520558,12.0
2014,7,南區,129.2,5.383333333333333,7.637872835369503,28.0,0.0,28.0,1.810723364851294,25.0,8.4,11.0,1.5396316457591774,14.246897546897548,12.843376623376622,12.797943722943723,15.31103896103896,16.691558441558442,14.072356215213357,1.5229306132849953,78.93094526087948,3.7068562314878104,15.0
2014,7,台北區,1586.2,66.09166666666667,41.73927268242669,144.6,22.0,122.6,1.081039695892599,23.0,1.8,8.0,0.6194496706592041,12.10177626606198,11.467755102040817,11.39829931972789,12.292800453514737,12.930612244897958,12.373858114674444,0.589779028416766,83.62273242630386,2.0086219336219333,11.0
2014,7,東區,56.0,2.3333333333333335,2.6681155484180485,8.799999999999999,0.0,8.799999999999999,1.031646873865829,22.0,10.0,7.0,0.844197579946334,15.348214285714286,14.52190476190476,14.544642857142856,15.80952380952381,16.66607142857143,15.38095238095238,0.8324388130085818,83.41468253968254,1.8867063492063494,5.2
2014,7,高屏區,203.60000000000002,8.483333333333334,10.818328516182987,35.0,0.0,35.0,2.123337540125987,25.0,9.6,11.0,1.7286617408137708,15.938182043650793,14.299880952380954,14.167931547619048,16.821428571428573,18.56733630952381,16.112882653061224,1.7037037019124173,76.0373815983191,2.6635007087988734,12.0
2014,8,中區,103.8,4.325,7.697275068377176,26.8,0.0,26.8,3.0955345354095325,30.0,5.6,16.2,2.512100833818125,15.738589466089465,13.401558441558441,13.350454545454546,18.660497835497836,18.926298701298702,15.281335807050093,2.484218510724596,72.59366417425628,2.597417672970304,10.0
2014,8,北區,347.0,14.458333333333334,13.055930408844088,52.80000000000001,2.4000000000000004,50.40000000000001,2.495349947487914,26.0,5.3,13.0,1.882217245378822,15.0635582010582,13.259047619047617,13.404563492063494,17.420436507936508,17.339583333333334,14.653117913832201,1.8659515040395704,75.0122155287818,3.07453743545611,13.0
2014,8,南區,28.0,1.1666666666666667,2.1072683052105465,9.4,0.0,9.4,2.9953350300250094,30.0,6.1,15.1,2.505727958240737,16.75487012987013,14.49038961038961,14.297727272727274,19.57142857142857,20.048701298701296,16.2847866419295,2.487730324254064,74.84243990658464,3.261773040555935,14.0
2014,8,台北區,691.0,28.791666666666668,19.966709612593235,64.8,6.2,58.599999999999994,1.9706094370626817,27.0,2.8,13.0,1.4257247703651448,15.32910052910053,13.91687074829932,14.13735827664399,16.945408163265306,17.162414965986397,15.047619047619047,1.4005458245037954,73.46707941167334,2.198880588659365,10.0
2014,8,東區,38.8,1.6166666666666665,1.0382538295102761,3.4000000000000004,0.0,3.4000000000000004,2.2045304125303637,26.0,9.4,12.6,1.8945779438010508,17.41603835978836,15.636190476190478,15.236706349206347,19.452380952380953,19.571428571428573,17.537414965986397,1.8823406334746007,75.08055555555556,2.0147519841269843,6.6
2014,8,高屏區,46.0,1.9166666666666667,2.312097986991312,8.4,0.0,8.4,3.0020914099876843,29.0,8.8,14.0,2.611806539422128,18.345126488095236,15.788214285714286,15.69375,20.914806547619047,21.79389880952381,18.247448979591837,2.5870900619847066,69.9279647951523,2.537541858010608,12.0
2014,9,中區,6.999999999999999,0.29166666666666663,0.6619580090890218,2.4,0.0,2.4,2.6612124697795863,28.0,11.0,14.0,2.378943043162692,19.229424603174603,17.08857142857143,16.728571428571428,21.503571428571426,22.46226190476191,19.040816326530614,2.352621491206491,73.78744826080352,2.022248803827751,8.7
2014,9,北區,63.0,2.625,3.6165380996316014,14.2,0.0,14.2,2.22881449405361,28.0,10.0,13.0,1.831249888779097,17.871114417989418,16.372619047619047,16.180059523809526,19.711805555555557,20.354166666666664,17.437074829931973,1.8080724461574942,80.10924140814127,2.3843610650499794,11.0
2014,9,南區,0.4,0.016666666666666666,0.05646597025732799,0.2,0.0,0.2,2.7080833896053487,30.0,13.0,13.0,2.442179538112122,20.014700577200575,17.90909090909091,17.617424242424242,22.454004329004327,23.475649350649352,19.517006802721088,2.4264041123062254,77.71598741171108,2.4601710241512875,12.0
2014,9,台北區,235.60000000000002,9.816666666666668,13.612771071015779,50.2,0.6,49.6,1.8472877331063746,28.0,8.1,11.0,1.5345096051894538,18.639965986394557,17.326938775510204,17.284750566893425,20.22874149659864,20.75969387755102,18.23310657596372,1.5127823084409782,77.57394464635169,1.9530875009493431,8.8
2014,9,東區,46.8,1.95,0.7627182510172302,3.8000000000000003,0.6000000000000001,3.2,1.8716994723630653,25.0,13.0,11.0,1.5558262775077853,19.837301587301585,18.285714285714285,18.273809523809522,21.571428571428573,21.642857142857142,19.816326530612248,1.5405982919131063,81.95436507936508,1.8029761904761905,5.7
2014,9,高屏區,11.8,0.4916666666666667,0.884610779882349,4.199999999999999,0.0,4.199999999999999,2.548743001337357,30.0,13.0,14.0,2.363427181971246,21.77095734126984,19.38363095238095,19.337425595238095,24.218749999999996,24.803571428571427,21.735119047619047,2.3381559080510206,70.56052501365001,1.9844705927518425,11.0
2014,10,中區,76.8,3.1999999999999997,4.039371453472736,13.0,0.0,13.0,1.6363753597727273,26.0,11.0,11.0,1.254766454876303,16.089132395382396,15.060173160173159,14.889339826839826,17.326731601731602,17.825974025974023,15.810018552875693,1.2333433816587795,77.36112411711096,2.8989583333333333,9.3
2014,10,北區,662.4000000000001,27.600000000000005,19.628727837578754,65.4,2.8,62.60000000000001,1.039730884743918,23.0,10.0,10.0,0.5117410423741403,14.029265873015873,13.638095238095238,13.348214285714286,14.511904761904761,14.535714285714286,14.132653061224492,0.48326753479584117,85.9565398498757,3.5009185551730737,11.0
2014,10,南區,4.2,0.17500000000000002,0.3881393743399959,1.6,0.0,1.6,1.883393470416462,28.0,6.8,17.2,1.6294667924188524,17.599909812409816,16.3012987012987,16.030844155844157,19.13744588744589,19.957142857142856,17.198515769944343,1.606573926688331,77.45723380420749,3.603297478442215,13.0
2014,10,台北區,1574.8000000000002,65.61666666666667,34.27824340619707,155.0,14.8,140.2,0.8833764346842878,23.0,6.7,8.0,0.45140038076536,14.390036848072562,14.002947845804986,13.847930839002265,14.838435374149658,14.829166666666664,14.469144800777453,0.4213806433450729,85.3830490966659,2.188409800379969,10.0
2014,10,東區,23.200000000000003,0.9666666666666668,1.0106677373708528,4.2,0.0,4.2,1.5406089298633765,25.0,14.0,8.0,1.2423513132794428,18.36706349206349,17.24761904761905,17.023809523809526,19.535714285714285,20.011904761904763,18.3265306122449,1.2321468162220557,80.21626984126983,2.024464285714286,4.8
2014,10,高屏區,2.6,0.10833333333333334,0.33351444355225607,1.6,0.0,1.6,1.859535896341625,29.0,14.0,11.0,1.709682624033428,19.867001488095237,18.43095238095238,18.061011904761905,21.300967261904763,22.325892857142858,19.700255102040813,1.6842992206849023,72.61807969297935,2.537215419130557,12.0
2014,11,中區,292.20000000000005,12.175000000000002,21.088163793320483,82.2,0.0,82.2,1.9376103975882728,25.0,12.0,12.0,1.6190624339762527,17.612193362193363,16.037662337662336,16.18181818181818,18.964285714285715,20.016233766233768,17.40785405071119,1.5976270995252189,73.9495740297714,1.8840723399407608,9.8
2014,11,北區,361.20000000000005,15.050000000000002,19.19304674819141,59.8,0.2,59.599999999999994,1.6863368456134562,23.0,9.9,11.0,1.2240527348863681,15.984656084656086,14.77079365079365,15.020833333333332,17.346230158730158,17.595238095238095,15.704081632653061,1.2098588925640195,74.99154953145917,2.500845046854083,11.0
2014,11,南區,132.2,5.508333333333333,7.9544309045017645,31.0,0.0,31.0,2.033942228069065,26.0,14.0,11.0,1.7478799978455484,18.49107142857143,16.74415584415585,16.923160173160174,19.884740259740262,21.0551948051948,18.373222016079158,1.7245531433867627,74.29534043441939,2.4473706917785862,14.0
2014,11,台北區,647.0,26.958333333333332,52.046466836327404,254.00000000000003,0.6000000000000001,253.40000000000003,1.5780807133921444,24.0,6.2,10.1,1.1116140203719769,16.410997732426303,15.173061224489794,15.495068027210884,17.44625850340136,17.962755102040816,16.340330417881436,1.0937397491022813,70.28174603174602,2.031359649122807,9.9
2014,11,東區,12.400000000000002,0.5166666666666667,0.7888718784312888,3.8,0.0,3.8,1.6592669690193347,25.0,12.0,10.0,1.1721418534425367,17.521825396825395,16.142857142857142,16.452380952380953,18.5952380952381,19.01190476190476,17.653061224489797,1.1662951338668988,77.43055555555556,1.8313492063492065,5.4
2014,11,高屏區,12.2,0.5083333333333333,0.856644955457128,3.8,0.0,3.8,2.145613319277871,29.0,15.0,11.0,1.93145772071318,20.77672371031746,18.736011904761902,18.92894345238095,22.58705357142857,23.349330357142858,20.785714285714285,1.9100251630273504,69.33998619154869,2.291958588052338,13.0
2014,12,中區,10.999999999999998,0.45833333333333326,0.8515544184232925,3.8,0.0,3.8,2.84357461366357,34.0,12.0,17.0,2.295706165696524,20.05717893217893,17.839826839826838,17.996753246753247,22.503246753246753,23.11796536796537,19.67161410018553,2.274229193411537,70.87454431533378,2.135865231259968,11.0
2014,12,北區,21.799999999999997,0.9083333333333332,1.0282601035631551,3.6,0.0,3.6,2.5928776565012077,29.0,9.7,14.0,1.6759309893153793,18.723544973544975,17.136111111111113,17.145833333333336,20.482142857142858,20.96875,18.47108843537415,1.6566768732405726,70.89118378275005,3.092022255689424,12.0
